kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_kepmag
8397947,K04772.01,,CANDIDATE,CANDIDATE,0.866,0,0,0,0,3.38080537,133.94842,0.067,3.275,2.0090e+02,1.69,1362,814.73,11.6,3,339,1,q1_q17_dr25_tce,6072,4.343,0.14,1.193,1.146,,15.514
6665860,K04840.01,,CANDIDATE,CANDIDATE,0.981,0,0,0,0,10.4716194,136.2877,0.184,4.512,1.2390e+02,1.74,1035,271.12,11.7,1,128,1,q1_q17_dr25_tce,5812,4.083,0.14,1.574,1.095,,14.486
7983117,K03214.01,Kepler-1988 b,CONFIRMED,CANDIDATE,1,0,0,0,0,11.49500229,141.27511,0.911,7.602,5.1400e+01,1.53,1105,351.79,22.9,2,116,1,q1_q17_dr25_tce,6033,3.985,-0.1,1.788,1.127,,12.014
5480884,K04841.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,0.708726708,132.08629,0.28,0.753,3.1360e+02,0.92,1302,684.35,13.4,1,1836,2,q1_q17_dr25_tce,4607,4.733,-1.36,0.515,0.522,,15.986
12506417,K04842.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,283.72675,392.671,0.3461,15.49,8.4600e+01,1.18,341,3.2,9.3,1,,,,6496,4.301,-0.18,1.257,1.153,,12.768
10187563,K04843.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,373.60683,246.5809,0.588,8.752,5.3480e+02,2.5,271,1.28,9.3,1,4,1,q1_q17_dr25_tce,6184,4.448,-0.06,1.038,1.1,,15.256
5769810,K04913.01,,CANDIDATE,CANDIDATE,0.798,0,0,0,0,6.78788113,136.3345,0.022,2.26,7.3100e+01,2.44,1679,1875.92,7.8,2,150,2,q1_q17_dr25_tce,6537,3.76,-0.02,2.829,1.677,,13.36
12071754,K04914.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,5.47455167,133.55529,0.931,3.71,7.3200e+01,1.4,1155,419.95,10.8,1,249,1,q1_q17_dr25_tce,5611,4.19,0.14,1.312,0.972,,14.211
10384298,K03224.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,3.43861067,132.68641,0.629,1.264,4.6800e+01,1.01,1348,779.48,9.5,1,389,1,q1_q17_dr25_tce,5383,4.112,0.16,1.401,0.926,,12.192
3109550,K03225.01,,CANDIDATE,CANDIDATE,0.867,0,0,0,0,4.8754765,133.29167,0.084,1.902,3.9600e+01,0.8,1180,458.62,8.8,1,273,1,q1_q17_dr25_tce,5513,4.179,0.07,1.286,0.911,,12.207
5544450,K03226.01,,FALSE POSITIVE,FALSE POSITIVE,0.996,1,0,0,0,4.29388808,133.51002,0.272,3.618,1.1060e+02,1.68,1532,1302.16,17.9,2,249,1,q1_q17_dr25_tce,6615,4.173,0.04,1.574,1.343,,12.209
9307105,K03304.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,13.5437884,135.27623,1.269,5.7076,6.6087e+03,32.21,658,44.22,114.4,1,102,1,q1_q17_dr25_tce,5463,4.582,-0.14,0.794,0.883,,15.023
6880517,K03305.01,Kepler-1462 b,CONFIRMED,CANDIDATE,0.97,0,0,0,0,65.6491001,174.79319,0.038,7.298,9.8390e+02,2.52,390,5.48,20.5,1,17,1,q1_q17_dr25_tce,5436,4.573,0,0.819,0.919,,15.858
6615511,K03306.01,Kepler-1463 b,CONFIRMED,CANDIDATE,1,0,0,0,0,25.1593389,153.0404,0.035,5.198,3.5810e+02,1.76,619,34.7,13.1,1,47,1,q1_q17_dr25_tce,5973,4.506,-0.1,0.935,1.024,,15.759
6131130,K03307.01,,CANDIDATE,CANDIDATE,0.964,0,0,0,0,10.5071781,139.66432,0.232,2.68,2.7180e+02,1.41,737,69.76,11.1,1,121,1,q1_q17_dr25_tce,5290,4.46,-0.1,0.865,0.788,,15.654
3632089,K03308.01,Kepler-1464 b,CONFIRMED,CANDIDATE,1,0,0,0,0,31.7787564,136.76929,0.29,8.093,2.6200e+02,1.5,564,23.96,25.9,2,42,1,q1_q17_dr25_tce,5638,4.391,-0.42,0.928,0.773,,14.159
4742452,K07704.01,,CANDIDATE,CANDIDATE,0.937,0,0,0,0,5.4398033,135.1594,0.136,3.256,8.5500e+01,1,1112,361.47,8.4,1,215,1,q1_q17_dr25_tce,6108,4.43,0.12,1.08,1.147,,14.829
9959494,K03205.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,1.332568744,132.04697,0.751,3.755,2.4100e+01,0.58,1941,3346.25,29.1,1,1007,1,q1_q17_dr25_tce,6620,4.411,-0.44,1.081,1.097,,11.834
8397947,K04772.02,Kepler-1705 b,CONFIRMED,CANDIDATE,,0,0,0,0,9.0194714,139.9234,0.2805,5.92,1.9160e+02,1.07,789,91.74,7.2,3,,,,5775,4.59,-0.52,0.768,0.838,,15.514
7906892,K04773.01,,CANDIDATE,CANDIDATE,0.52,0,0,0,0,8.8493948,139.786,0.819,6.928,4.3800e+01,0.82,978,216.18,12.1,2,142,2,q1_q17_dr25_tce,6095,4.349,-0.16,1.11,1.004,,13.556
4277304,K04774.01,,CANDIDATE,CANDIDATE,0.986,0,0,0,0,51.567801,168.873,0.554,5.514,2.1010e+02,1.3,433,8.3,13.5,1,22,1,q1_q17_dr25_tce,5285,4.467,0,0.876,0.821,,13.882
8626325,K04775.01,,CANDIDATE,CANDIDATE,0.625,0,0,0,0,16.4491515,145.7441,0.866,6.696,7.0900e+01,2.75,1036,272.9,11,1,43,1,q1_q17_dr25_tce,5334,3.712,0.32,2.789,1.464,,12.999
3098605,K04844.01,,CANDIDATE,CANDIDATE,0.862,0,0,0,0,0.428046051,131.83682,0.041,0.776,1.2600e+02,0.87,2017,3877.26,14.1,1,1045,1,q1_q17_dr25_tce,5285,4.566,-0.18,0.775,0.805,,15.247
11456405,K04845.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,0.814278961,131.64806,0.451,2.087,7.2000e+01,0.76,1762,2284.94,13,1,1646,1,q1_q17_dr25_tce,5537,4.539,0.18,0.886,0.989,,15.367
8320630,K04846.01,,CANDIDATE,CANDIDATE,0,0,0,0,0,19.254536,148.0172,0.806,4.754,1.8600e+02,1.32,625,36.02,9.2,2,64,2,q1_q17_dr25_tce,5668,4.545,-0.02,0.868,0.963,,15.23
4544684,K04847.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,2.1890751,132.09378,0.048,2.365,9.4800e+01,0.87,1399,906.2,12.6,1,612,1,q1_q17_dr25_tce,6077,4.526,-0.34,0.891,0.974,,14.92
9005321,K04848.01,,CANDIDATE,CANDIDATE,,0,0,0,0,384.6961,365.0874,0.5221,6.167,7.8700e+02,1.78,157,0.14,8.2,1,,,,4228,4.64,-0.12,0.623,0.618,,15.677
8975368,K03227.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,2.42649862,133.70347,0.673,2.014,2.9200e+01,0.75,1638,1705.27,15.2,1,555,1,q1_q17_dr25_tce,6033,4.176,-0.32,1.316,0.948,,12.222
9291039,K03230.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,8.80854183,134.02712,0.993,34.7564,1.7470e+02,2.69,1000,236.05,137.3,2,160,1,q1_q17_dr25_tce,6017,4.3,0.04,1.21,1.064,,12.239
5168498,K07719.01,,FALSE POSITIVE,FALSE POSITIVE,0.083,1,0,0,0,219.74735,239.9455,0.097,22.48,1.9040e+02,3.24,427,7.82,12.7,1,4,1,q1_q17_dr25_tce,5127,3.602,-0.56,2.38,0.825,,12.821
10489539,K03231.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,19.7639874,134.17,0.489,12.319,5.1300e+01,1.19,900,155.45,13.5,1,55,1,q1_q17_dr25_tce,6195,4.072,-0.12,1.617,1.127,,12.25
9569711,K03232.01,Kepler-1912 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,6.05919881,133.67437,0.438,1.365,1.5420e+02,1.21,976,214.55,11.7,1,220,1,q1_q17_dr25_tce,5734,4.462,0.04,0.962,0.977,,12.253
12314973,K00279.03,Kepler-450 d,CONFIRMED,CANDIDATE,0.984,0,0,0,0,7.5143967,136.1851,0.399,4.865,3.6300e+01,0.96,1199,488.52,9.8,3,170,3,q1_q17_dr25_tce,6206,4.159,0.22,1.573,1.305,,11.684
3348082,K01196.03,Kepler-274 c,CONFIRMED,CANDIDATE,0.912,0,0,0,0,33.1981761,142.09873,0.826,4.709,3.3670e+02,3.21,678,49.9,11.8,3,36,3,q1_q17_dr25_tce,5570,4.066,0.16,1.548,1.019,,15.035
3632089,K03308.02,Kepler-1464 c,CONFIRMED,CANDIDATE,0.96,0,0,0,0,5.32784157,133.55005,0.116,4.696,8.7200e+01,0.86,1023,259.32,15.9,2,243,2,q1_q17_dr25_tce,5638,4.391,-0.42,0.928,0.773,,14.159
5563300,K03309.01,,CANDIDATE,CANDIDATE,0.988,0,0,0,0,71.05457555,134.734589,0.061,1.9162,4.8532e+03,5.91,390,5.45,95.9,1,18,1,q1_q17_dr25_tce,5290,4.46,-0.1,0.865,0.788,,14.71
12253769,K03310.01,,CANDIDATE,CANDIDATE,0.904,0,0,0,0,20.5512722,141.087,0.946,4.639,1.9120e+02,1.64,607,32.01,20,1,65,1,q1_q17_dr25_tce,5401,4.464,0.12,0.918,0.894,,13.55
12735830,K03311.01,Kepler-1465 b,CONFIRMED,CANDIDATE,1,0,0,0,0,31.827649,134.59995,0.785,1.639,5.2000e+02,4.98,668,47.21,16.4,1,43,1,q1_q17_dr25_tce,4774,3.838,0.38,1.954,0.959,,14.41
8054719,K04776.01,,CANDIDATE,CANDIDATE,0.969,0,0,0,0,7.5861587,132.7988,0.858,4.32,1.1680e+02,1.07,928,175.29,10.8,1,179,1,q1_q17_dr25_tce,5934,4.444,-0.8,0.871,0.767,,14.84
6592335,K04777.01,Kepler-1971 b,CONFIRMED,CANDIDATE,,0,0,0,0,0.824000125,131.80421,0.7697,0.855,1.8310e+02,0.42,746,73.09,12.3,2,1620,1,q1_q17_dr24_tce,3396,4.991,-0.1,0.28,0.28,,15.896
5651829,K04778.01,,FALSE POSITIVE,FALSE POSITIVE,0.965,0,0,1,0,0.772152075,132.2074,1.009,1.78,4.3600e+01,4.44,2966,18277.6,13.6,1,1731,1,q1_q17_dr25_tce,5951,3.787,-0.8,2.08,0.967,,13.308
4762283,K07706.01,,CANDIDATE,CANDIDATE,0.837,0,0,0,0,42.04952379,167.3423568,0.23,2.1372,6.0790e+02,1.19,303,2,5.1,1,26,1,q1_q17_dr25_tce,4281,4.761,-1.18,0.48,0.485,,15.263
9094763,K04779.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,1.08469871,131.7376,0.672,4.077,1.2400e+02,1.11,1757,2247.25,16.9,1,1051,1,q1_q17_dr25_tce,5942,4.506,-0.06,0.938,1.028,,15.824
3849187,K04780.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,6.60180003,137.476,0.204,2.624,2.1340e+02,1.25,875,138.25,8.1,1,207,1,q1_q17_dr25_tce,5591,4.559,0.07,0.86,0.977,,15.414
2976017,K04849.01,,CANDIDATE,CANDIDATE,0.994,0,0,0,0,3.19938075,133.01116,0.268,1.761,7.6100e+01,0.62,1026,262.08,9.8,1,421,1,q1_q17_dr25_tce,5483,4.632,-0.56,0.702,0.779,,14.261
6786224,K04850.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,3.04185157,132.50422,0.176,1.434,6.9000e+01,0.71,1184,465.54,11.1,1,437,1,q1_q17_dr25_tce,5802,4.537,-0.24,0.857,0.922,,14.147
10338279,K03216.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,5.660274452,134.46727,1.092,0.9077,4.1410e+02,11.02,950,192.77,26.4,1,235,1,q1_q17_dr25_tce,5615,4.478,-0.44,0.842,0.778,,12.049
4851239,K04851.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.23512429,132.00059,0.556,4.22,1.5200e+01,0.38,1642,1722.78,15.7,1,874,1,q1_q17_dr25_tce,5798,4.507,0.1,0.941,1.038,,11.438
5009688,K07713.01,,FALSE POSITIVE,FALSE POSITIVE,0.198,1,0,0,0,1.381257093,131.84079,0.351,1.125,9.2300e+01,1.1,1728,2110.47,11,1,969,1,q1_q17_dr25_tce,5861,4.385,0.38,1.131,1.13,,14.943
11072016,K04852.01,,CANDIDATE,CANDIDATE,0.919,0,0,0,0,1.89873195,132.09278,0.197,1.382,7.8000e+01,0.93,1524,1279.95,10.2,1,560,1,q1_q17_dr25_tce,5942,4.439,0.18,1.05,1.104,,14.457
3245969,K01101.02,,CANDIDATE,CANDIDATE,,0,0,0,0,11.39110963,137.69665,0.569,2.749,5.9340e+02,1.9,632,37.65,12.1,2,,1,q1_q16_tce,4999,4.587,0.06,0.76,0.814,,15.681
10057494,K03234.01,Kepler-1443 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,2.41810158,132.38894,0.016,2.144,4.6800e+01,0.85,1602,1555.96,13.4,1,549,1,q1_q17_dr25_tce,6258,4.307,0,1.239,1.135,,12.278
7902003,K03236.01,,CANDIDATE,CANDIDATE,0.877,0,0,0,0,7.13044117,135.594,0.068,2.566,3.1900e+01,1.18,1400,908.79,10.5,1,190,1,q1_q17_dr25_tce,6312,3.964,0.1,2.074,1.443,,12.31
6587796,K03237.01,Kepler-1444 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,33.4203001,159.1401,0.789,5.307,4.3660e+02,2.46,581,27.02,8.9,1,28,1,q1_q17_dr25_tce,5731,4.372,0.08,1.066,0.977,,12.325
9489953,K03238.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,58.3437362,169.90401,1.246,22.482,1.2668e+03,93.55,779,87.03,75,1,24,1,q1_q17_dr25_tce,5896,3.65,-0.06,3.006,1.472,,12.33
5305240,K03239.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,1.070982122,131.98355,0.563,1.255,4.3400e+01,0.98,2122,4811.39,9,1,1248,1,q1_q17_dr25_tce,5717,4.109,-0.06,1.433,0.964,,12.334
11905409,K03312.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,18.0939004,139.01706,0.445,3.294,4.6730e+02,1.91,665,46.21,11.6,1,63,1,q1_q17_dr25_tce,5904,4.543,-0.24,0.867,0.958,,15.739
9571186,K03313.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,34.9524256,163.52048,1.225,1.717,6.7700e+02,21.74,429,8.02,15.8,1,38,1,q1_q17_dr25_tce,4921,4.591,0.3,0.779,0.864,,14.767
9838060,K03314.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,23.81578356,141.84883,0.958,3.7591,4.8567e+03,8.4,560,23.2,71,1,39,1,q1_q17_dr25_tce,5561,4.572,-0.12,0.818,0.915,,16.029
8554701,K03315.01,Kepler-1466 b,CONFIRMED,CANDIDATE,0.974,0,0,0,0,31.1748311,159.10049,0.016,3.79,2.0020e+02,1.31,585,27.62,17,1,43,1,q1_q17_dr25_tce,6086,4.511,-0.26,0.921,1.003,,13.926
5389632,K07726.01,,FALSE POSITIVE,FALSE POSITIVE,0.005,0,0,1,0,0.474811162,132.20477,0.44,1.169,2.0520e+02,1.28,2206,5603.32,17.4,1,1194,1,q1_q17_dr25_tce,5799,4.539,-0.1,0.878,0.975,,15.733
9031209,K03316.01,Kepler-1467 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,47.0568476,161.05864,0.027,5.2232,1.5312e+03,2.84,411,6.72,38,1,27,1,q1_q17_dr25_tce,5288,4.613,-0.24,0.74,0.828,,15.549
5951416,K04781.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,367.73299,302.3576,0.0064,10.158,5.0390e+02,2.1,266,1.19,11.2,2,,,,6225,4.481,-0.48,0.931,0.958,,14.892
5612697,K03206.01,,CANDIDATE,CANDIDATE,0.819,0,0,0,0,15.1516409,133.9226,0.173,5.105,1.9150e+02,1.38,736,69.25,11.4,1,91,1,q1_q17_dr25_tce,5780,4.438,0,1,1,,11.843
8973285,K04782.01,,CANDIDATE,CANDIDATE,,0,0,0,0,7.4213444,137.493,0.1732,2.361,3.1590e+02,1.73,953,195.23,8.7,2,,,,6032,4.485,-0.06,0.973,1.055,,15.85
4645833,K04783.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,0.743495989,132.18904,1.144,2.255,1.7280e+02,11.82,1617,1612.65,26,1,1800,2,q1_q17_dr25_tce,5345,4.639,-0.54,0.686,0.747,,15.222
8940918,K04784.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,1.405887031,132.01147,0.364,1.184,2.1600e+02,0.95,1086,329.99,13.8,1,943,1,q1_q17_dr25_tce,4440,4.618,-0.16,0.653,0.646,,15.643
3758922,K04853.01,,CANDIDATE,CANDIDATE,0.625,0,0,0,0,17.7412303,144.3554,0.065,4.816,1.4470e+02,1.14,684,51.69,9.2,1,62,1,q1_q17_dr25_tce,5817,4.491,0.08,0.956,1.032,,14.641
8360041,K04854.01,,CANDIDATE,CANDIDATE,0.984,0,0,0,0,2.63527677,133.97919,0.646,1.997,7.0400e+01,0.76,1136,394.32,10.7,1,505,1,q1_q17_dr25_tce,5215,4.496,0.14,0.864,0.854,,14.342
9827596,K04855.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.45728997,131.5882,0.749,3.582,7.1300e+01,0.93,1665,1818.19,15.5,1,931,1,q1_q17_dr25_tce,6063,4.476,0.07,1.012,1.117,,14.561
9782748,K04856.01,,CANDIDATE,CANDIDATE,0.924,0,0,0,0,147.388124,174.6537,0.005,8.781,9.0920e+02,3.03,356,3.78,15.8,1,7,1,q1_q17_dr25_tce,6046,4.478,0.07,1.007,1.111,,15.817
2860656,K04857.01,,CANDIDATE,CANDIDATE,0.798,0,0,0,0,4.11497357,135.318,0.396,3.025,1.5410e+02,1.17,1137,395.27,9.7,1,280,1,q1_q17_dr25_tce,6011,4.507,-0.18,0.927,1.006,,15.392
6206559,K03240.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,1.245331397,132.22902,0.649,2.566,3.8100e+01,1.61,2678,12115.45,26.5,1,1078,1,q1_q17_dr25_tce,6106,3.781,-0.06,2.477,1.352,,12.341
5024429,K07714.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.52593737,132.6849,0.681,1.958,1.5910e+02,1.39,1697,1963.41,9.6,1,565,1,q1_q17_dr25_tce,6184,4.448,-0.06,1.038,1.1,,14.943
9532117,K03241.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,8.21429932,135.00609,0.667,3.099,7.0700e+01,1.66,1312,701.11,19.7,1,164,1,q1_q17_dr25_tce,6277,3.951,-0.3,1.869,1.138,,12.344
6928906,K03242.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.54945486,132.47682,0.228,6.698,2.1800e+01,1.34,3006,19304.93,20.9,1,684,1,q1_q17_dr25_tce,7382,3.838,0.18,2.804,1.976,,12.374
9821151,K03243.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1,8.42943991,132.29198,0.82,2.441,8.9100e+01,1.19,1029,265.39,19.7,1,156,1,q1_q17_dr25_tce,6353,4.375,-0.14,1.132,1.104,,12.385
8073705,K03245.01,Kepler-1445 b,CONFIRMED,CANDIDATE,0.973,0,0,0,0,10.60052083,132.98523,0.729,4.509,6.0900e+01,1.09,987,224.28,17.4,1,128,1,q1_q17_dr25_tce,6035,4.212,-0.16,1.303,1.009,,12.405
8330548,K01132.02,,FALSE POSITIVE,FALSE POSITIVE,,1,1,0,0,0.9570701,131.7767386,,2.75,,,,,,2,,1,q1_q16_tce,,,,,,,14.446
4271474,K03324.01,Kepler-1469 b,CONFIRMED,CANDIDATE,1,0,0,0,0,21.8634638,145.2419,0.502,3.542,8.7100e+02,2.37,551,21.77,9.9,1,48,1,q1_q17_dr25_tce,5383,4.587,-0.1,0.789,0.885,,15.965
5130983,K03325.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,86.4392931,144.58294,1.28,6.534,1.1751e+03,35.31,442,8.99,20.5,1,16,1,q1_q17_dr25_tce,6208,4.454,-0.12,1.024,1.086,,14.329
11497958,K01422.04,Kepler-296 f,CONFIRMED,CANDIDATE,0.927,0,0,0,0,63.3354719,162.6161,0.029,3.651,9.8300e+02,1.18,202,0.39,13,5,15,5,q1_q17_dr25_tce,3526,4.866,-0.08,0.383,0.394,,15.921
11093538,K03326.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,14.77820911,144.09725,1.258,5.395,1.0774e+04,44.48,809,101.07,123.1,1,37,1,q1_q17_dr25_tce,6258,4.442,-0.12,1.046,1.102,,15.696
11044779,K03327.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,15.60862948,144.30211,1.171,6.6957,3.4356e+04,39.42,648,41.71,186,1,58,1,q1_q17_dr25_tce,5569,4.566,-0.08,0.829,0.928,,15.466
6438379,K04785.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,389.14115,309.5721,0.0973,7.93,3.4740e+02,1.67,250,0.92,10.1,1,,,,6043,4.505,-0.4,0.894,0.933,,14.534
9145415,K04786.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,365.78863,187.5436,0.1564,12.76,8.8500e+02,2.21,215,0.5,10.5,1,,,,5407,4.585,-0.34,0.752,0.794,,15.964
4545926,K04787.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,2.4826619,133.78028,0.731,2.115,3.7000e+01,0.8,1619,1627.36,10,1,541,1,q1_q17_dr25_tce,6356,4.292,-0.18,1.225,1.068,,13.505
9396760,K04788.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,1,2.17811908,132.02334,0.3437,1.468,7.4000e+01,0.8,1412,938.51,9.8,1,615,1,q1_q17_dr24_tce,6039,4.505,-0.24,0.921,0.992,,14.555
5119619,K04789.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,1.11205787,132.01568,0.008,1.459,1.1870e+02,1.02,1799,2484.64,16.1,1,1203,1,q1_q17_dr25_tce,6098,4.488,-0.32,0.932,0.976,,14.935
9582496,K04858.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,224.447413,293.1378,0.4162,4.986,6.5100e+02,2.05,260,1.08,7.9,1,,,,5489,4.574,-0.16,0.798,0.872,,15.618
7094944,K04859.01,,CANDIDATE,CANDIDATE,0.82,0,0,0,0,7.5019743,135.0995,0.442,2.582,2.4800e+02,1.19,709,59.73,9.1,1,176,1,q1_q17_dr25_tce,4807,4.546,0.04,0.758,0.737,,15.562
3343281,K04860.01,,FALSE POSITIVE,FALSE POSITIVE,0.273,0,0,1,0,21.8660922,138.517,0.057,2.03,3.0160e+02,1.88,730,67.15,9.2,1,62,1,q1_q17_dr25_tce,6309,4.402,-0.18,1.077,1.062,,15.019
2573108,K03217.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,5.09506,132.4511,0.691,5.73,2.3600e+01,2.14,2247,6030.14,7.6,1,274,1,q1_q17_dr25_tce,6700,3.48,-0.1,4.146,1.893,,12.062
6425597,K04861.01,,CANDIDATE,CANDIDATE,0.977,0,0,0,0,29.1206519,138.4718,0.195,2.89,4.1550e+02,1.6,528,18.43,9.7,1,33,1,q1_q17_dr25_tce,5671,4.582,-0.34,0.788,0.872,,15.536
9885417,K03246.01,Kepler-1446 b,CONFIRMED,CANDIDATE,1,0,0,0,0,0.689967868,131.63498,0.119,1.1688,1.2290e+02,0.78,1539,1336.82,28.7,1,1941,1,q1_q17_dr25_tce,4872,4.615,0.1,0.726,0.814,,12.411
3336476,K03247.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,1.89132292,132.6489,0.709,5.607,1.6000e+01,0.9,2799,14532.55,14.8,1,710,1,q1_q17_dr25_tce,8482,4.089,0.07,2.106,1.987,,12.417
10917433,K03248.01,,CANDIDATE,CANDIDATE,0.961,0,0,0,0,6.91261536,132.15638,0.656,2.359,3.4400e+01,0.64,981,218.66,12,1,193,1,q1_q17_dr25_tce,5761,4.383,0,1.044,0.96,,12.419
5091479,K07715.01,,CANDIDATE,CANDIDATE,0.622,0,0,0,0,25.8616058,140.2048,0.855,7.78,1.2300e+02,1.12,613,33.37,8.5,1,52,1,q1_q17_dr25_tce,6067,4.524,-0.38,0.884,0.954,,15.183
9083564,K03249.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1,0.918420801,131.58576,0.656,3.533,5.6700e+01,1.14,2374,7502.5,40.3,1,754,1,q1_q17_dr25_tce,6210,4.166,-0.12,1.434,1.098,,12.434
7335713,K03250.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,0.573709256,131.93854,0.69,1.4932,1.3120e+02,7.05,4415,90258.45,37.5,1,1164,1,q1_q17_dr25_tce,5261,3.13,-0.56,5.769,1.639,,12.436
8331612,K03318.01,Kepler-1915 b,CONFIRMED,CANDIDATE,0.95,0,0,0,0,13.8353959,134.3082,0.94,4.961,8.1800e+02,3.78,809,101.05,10.3,2,67,1,q1_q17_dr25_tce,6020,4.403,-0.06,1.057,1.03,,15.842
8874090,K01404.02,,CANDIDATE,CANDIDATE,0.955,0,0,0,0,18.9060921,140.82932,0.004,4.125,3.7560e+02,0.87,336,3.03,11.9,2,69,2,q1_q17_dr25_tce,3751,4.813,-0.24,0.45,0.479,,15.931
8331612,K03318.02,,CANDIDATE,CANDIDATE,0.556,0,0,0,0,25.6970688,144.2286,0.943,3.739,8.3500e+02,3.83,658,44.24,6.4,2,14,2,q1_q17_dr25_tce,6020,4.403,-0.06,1.057,1.03,,15.842
5185765,K07720.01,,FALSE POSITIVE,FALSE POSITIVE,0.065,1,0,1,0,46.9434911,176.32544,0.213,1.368,1.0070e+02,1.57,669,47.27,6.6,1,28,1,q1_q17_dr25_tce,6253,4.102,-0.18,1.55,1.107,,13.098
5965819,K03319.01,Kepler-1468 d,CONFIRMED,CANDIDATE,0.987,0,0,0,0,19.5906103,144.65969,0.529,6.745,2.9700e+02,2.64,819,106.48,24.9,3,64,2,q1_q17_dr25_tce,5794,4.118,0.14,1.496,1.072,,15.024
5965819,K03319.02,Kepler-1468 b,CONFIRMED,CANDIDATE,0.994,0,0,0,0,8.23983041,137.75528,0.012,5.619,2.5100e+02,2.35,1093,338.17,29.4,3,165,1,q1_q17_dr25_tce,5794,4.118,0.14,1.496,1.072,,15.024
8328916,K04790.01,,CANDIDATE,CANDIDATE,,0,0,0,0,6.07855,132.5345,0.3408,3.408,1.0270e+02,1.14,1115,365.15,10.4,1,,,,6119,4.346,-0.18,1.114,1.003,,14.458
11294883,K04791.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,427.65334,136.2622,0.4355,11.17,1.5710e+02,1.97,284,1.53,7.2,1,,,,5325,4.004,-0.06,1.565,0.9,,13.776
3832474,K00806.05,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,412.041857,354.8569,0.1068,5.572,1.9590e+03,3.77,217,0.52,12.3,5,,,,5485,4.556,0.21,0.867,0.986,,15.403
