koi_score,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_kepmag,koi_disposition
0.9900413987036932,0,0,0,21.595193937013274,138.07379382815225,0.5059236337039751,4.380651042849621,174.7717926407781,1.9469991929596862,804.4579581851706,99.1452532092529,12.420442107392171,2,69.21085218528329,1.7917202592613464,6049.0,4.237821303371525,0.16416559481477308,1.4482216211454202,1.1981100476660842,14.452260775262925,CONFIRMED
0.9559885244173764,0,0,0,65.54319388929478,167.75797260097585,0.6103985381715925,5.638273577827154,765.9484128392112,1.4295130821537587,217.00858020645893,0.5681660252209197,14.372779915930268,2,20.86818968288081,2.2120334734495546,3555.799442109174,4.821300836836239,0.06303732212403564,0.43067910737467857,0.4464470181121464,15.654592987543984,CONFIRMED
0.9979874008538484,0,0,0,55.60721910387738,149.6321159142724,0.8229776021801115,6.591176014053857,348.64036394222535,2.5711385906076676,509.5818944499853,16.092981787990162,33.95958938323442,3,24.696220256154522,1.3037797438454768,5703.949136669991,4.313228651612338,0.33594960341539365,1.197062062239953,1.072215118975382,13.526483432028071,CONFIRMED
0.9854457681648994,0,0,0,4.593552902436677,132.8651570278414,0.7209121062017141,3.035210644888727,129.95935718150824,1.5648420826295706,1295.6814656133683,666.898482543907,33.01597171342779,1,294.0700235721435,1.0,6127.771159175502,4.2591913006083635,-0.039743732679615895,1.2739427897938755,1.0753510177426417,13.061398671679022,CONFIRMED
1.0,0,0,0,16.202933894457328,181.35762691144072,0.2193508991135423,2.946050579740082,978.4623820646298,2.031580612062623,529.101159480164,18.71167549963215,97.77744991402949,4,82.8472077574099,1.0,4894.582718107311,4.635181243105639,-0.43502634481836117,0.6568419387937376,0.6843287663845571,13.988530036174494,CONFIRMED
0.9991582766382553,0,0,0,8.085494491362285,135.42854923467797,0.15861405447740795,4.852691266346545,38.141723361744674,1.3132380940336181,1330.6045347631066,742.5272734767301,15.422312906242569,1,161.88480740536158,1.3165532765106478,6225.618594299319,3.95399954728251,0.15136508257701864,2.0819428564201705,1.4235818609475732,11.822469397304886,CONFIRMED
1.0,0,0,0,25.98745598992713,139.76807324595816,0.32051297483608787,6.295791946040014,460.88838607194356,2.2561756329336466,652.3340189928042,42.94981171031134,68.29700950918826,2,50.259335443644915,1.8395569624299413,6012.072626570746,4.39516044303757,-0.32839556962429944,1.0119626582254202,0.9280857594884108,13.763985917314264,CONFIRMED
1.0,0,0,0,14.207888584599825,177.58905888841727,0.6681279610809147,4.007559465627916,941.6537274887212,2.6864186933097236,667.3131457864347,46.98969639795981,44.65026225875741,2,93.35034178997614,1.0,5543.790653345138,4.552364171156363,-0.3031314578643468,0.8010761403987989,0.8359628039964585,15.3808321414443,CONFIRMED
1.0,0,0,0,14.393679618467536,140.70942318437986,0.08636519919477705,3.175693012294023,1334.732377856881,3.0742118770330156,660.3159285181046,45.10108882285522,18.763072481735765,1,94.42103674078805,1.0,5343.736889777636,4.488473100223961,-0.14105183703940247,0.8461057875539943,0.8031578510371672,14.76836301023833,CONFIRMED
1.0,0,0,0,7.685811840679998,141.53597632073945,0.17745224169279475,2.653450138312645,1859.9298444215378,3.336143559678736,783.9584160116823,89.57755551690074,49.734719466277255,1,141.99168320233647,1.0,5395.196468524961,4.5605020791994155,-0.562765018826325,0.7380873263754671,0.7251829695485978,13.368577056937108,CONFIRMED
0.9992167071819046,0,0,0,7.715287659096164,137.53020895886814,0.057840407268064664,2.467393588013985,276.27643504456523,1.4823088871415,830.1958232045239,112.1657445304429,21.15661973152034,1,168.57328808132615,1.027974743503409,5343.720252564966,4.46628644988017,0.1405594948700682,0.9097135501198307,0.8834684798734352,14.79281282084555,CONFIRMED
1.0,0,0,0,3.2253808587830566,132.98945512714744,0.22016920947509433,2.0477032568843057,461.62699135242013,1.7242730120132155,1009.1958505909838,246.06415916935998,27.643915665565366,3,381.40355663629964,2.5430265064904587,5100.943619279207,4.540750732551807,0.0674184096105725,0.805964399980646,0.8207151325324522,15.638071233695065,CONFIRMED
1.0,0,0,0,23.490702348639243,171.98473466435775,0.03311610583074864,4.99924918132079,1102.7208560744225,2.911273941004816,597.4126233750306,30.275027289307,95.92829945465675,1,46.54114916823117,1.0,5750.811723752347,4.5363540046132975,-0.035490423598073584,0.8844351712570403,0.9814430644486164,13.645123941707412,CONFIRMED
0.9545955325328536,0,0,0,2.6713203779646526,154.08518893605572,0.25744780582493587,1.9210526773038543,315.5168213763177,1.4144677789133968,1057.8937613693986,298.7831416180729,23.54252629024844,1,437.48929390225214,1.4680872934757367,4951.17006404365,4.512,0.10680872934757366,0.8093404364673787,0.7756808729347574,15.492617767075226,CONFIRMED
0.9991357890470639,0,0,0,39.96759941559578,199.9278987308139,0.3489053954101795,9.385072821622837,396.0815139571643,3.4036006484628154,714.2957728354935,61.58252008713348,102.76266122905638,1,35.172624753022994,1.0,6144.765257611831,4.078650401742669,0.10370531435232755,1.6838349855617245,1.2189526977050897,12.149756154820002,CONFIRMED
0.900697797246307,0,0,0,27.54537720557332,140.0449265683943,0.03651368813523602,4.372396238354909,1157.3798174417952,2.933972088110148,523.4546431789901,17.86877082052826,42.3581857271596,1,46.49651101376846,1.099302202753693,5139.844874017542,4.456006977972463,0.15205582377970456,0.8868937198247833,0.8197020933917388,14.871350509211425,CONFIRMED
0.9995822718585885,0,0,0,16.28540043146276,169.75773652783963,0.00438614548482054,4.825704312478595,628.4676496656855,3.355313210708375,809.1518060202393,101.50438494991725,42.05562732932061,3,83.05705805046645,1.41772814141148,5564.164543717177,4.168171697322906,0.16,1.3598405172025245,0.9793922527475359,15.108825857614926,CONFIRMED
0.8851466084068838,0,0,0,3.77391810347361,168.96617696506132,0.8654687866406233,3.530494486973607,507.09751824419334,2.597535357221282,1117.5049545111908,368.2794509535789,35.11175569826856,1,274.18980271959464,1.0,5662.146608406883,4.478097738937923,0.07917845240709404,0.9415637330025335,0.9713973065508867,15.290537564158573,CONFIRMED
1.0,0,0,0,2.724287445379239,132.87044414863226,0.5326608519433704,1.4470857743307461,620.8466584967587,1.898075874376193,972.5660089731291,212.4792009457058,32.381794394313786,1,495.25280717850325,1.0,4804.636760094771,4.574444347532389,-0.17515098654030642,0.7122830044865645,0.6942830044865645,15.479975035942905,CONFIRMED
1.0,0,0,0,4.8650697016243045,134.279673633212,0.7397142479906254,1.78323941373349,458.96134878151247,2.4752873270451015,1071.3917607442977,311.7715482080545,28.175701930486447,1,226.6612436231639,1.6045657320070856,5549.110469776482,4.380375491613789,0.112319601240496,1.0564345320585367,0.9489543426799291,14.3569664148345,CONFIRMED
1.0,0,0,0,16.818148466189452,159.04624242612672,0.032554731128228084,7.825218617778149,907.1002044898423,4.457810754870876,870.8566372121754,136.03254869942705,174.0978422094966,2,84.66419338468425,1.0,5813.463988894842,4.116090742233386,0.09615112345017565,1.500324165621789,1.0642867255756492,13.582104900292473,CONFIRMED
0.9729406194957477,0,0,0,30.415565590282235,136.55776846294606,0.7293828342400875,6.122765771399439,261.9146444334982,2.0297066996529787,682.1768035623247,52.29923639772726,18.72945353781892,1,42.55881444830023,1.0,6407.676546264165,4.370646598713878,-0.11882474022663536,1.1596474220679904,1.1508818565070795,14.557026859972366,CONFIRMED
0.7900189908488866,0,0,0,34.48862980032956,163.594487405784,0.4331370712051227,4.679403900964154,427.0856113451198,2.7263363683088353,630.0466961263417,37.479506237928945,38.35474504198173,1,34.414958380346846,1.4878511971924064,5930.95140478877,4.291297268522048,0.12437356901073368,1.2420129030962832,1.09377182612502,13.299425234800665,CONFIRMED
1.0,0,0,0,10.486104947935267,176.54007049973373,0.8050848872713081,3.0196377878599066,544.2051905262268,2.789281364820656,884.1211467802673,144.2951587862769,52.22689965672661,3,129.6728191681572,1.0,5882.928136482065,4.364758361939449,-0.08959617739910891,1.0738514947130173,0.9722422935605346,14.379405789100844,CONFIRMED
1.0,0,0,0,10.900292540539683,135.5278070832594,0.1815679091264129,3.498186638919833,208.42318655292914,1.261129940904418,759.1645197636177,78.42238869599177,33.557672514902464,4,122.06440709146983,1.1645197636176725,5519.774011819117,4.475144634275437,-0.14077288509763794,0.8859039527235344,0.8505035020349431,13.62807591804727,CONFIRMED
0.9996296030137247,0,0,0,8.166723247534382,136.9379852037134,0.6265040394662332,2.181342645008207,96.65769690563951,1.5344188931757057,1125.0,379.1296173863134,17.59234772626718,1,170.779773970648,1.0,6228.110472329393,4.228969643555102,0.13334291505911033,1.4141018487761934,1.2177429498608505,11.271061083501827,CONFIRMED
1.0,0,0,0,7.658898200340714,160.86737853552134,0.5167150350651597,2.447498740654714,854.6314822632007,2.3463148226320074,752.0157145774563,76.68605011232067,37.99258759445148,2,161.26296452640145,1.0,5052.987428338035,4.528481928235926,-0.054897855246534094,0.7896503397561483,0.7638928753318566,15.62041592701061,CONFIRMED
0.9989480128569663,0,0,0,15.584077473814341,137.22160975525532,0.21225983360117648,5.840038007862478,287.6685169242196,2.6516208357028104,949.2140707133148,191.5375562492276,43.44464057361773,2,84.42201928544947,1.5259935715168442,6242.498494993203,4.144779807145505,0.08727820002471634,1.5530917300037075,1.2315290035851107,12.40496377772288,CONFIRMED
0.9974441277131657,0,0,0,6.412865725514002,135.4143776482733,0.7696869990362131,4.504184715903188,158.65279383665992,1.6612314689970145,1073.4498288761822,313.5650398103211,16.91117445736685,2,202.42987480562456,2.1117445736684965,6040.011402326033,4.374192132750746,0.09782212015679477,1.133942416474988,1.104363739536088,15.055098063560974,CONFIRMED
0.9999125855420085,0,0,0,7.417209305421488,139.86332575560888,0.09991552927536462,3.6276308579967713,442.97348128926694,2.4677375081461017,1036.9897159461186,273.76375119486744,37.385332799222866,2,180.21082310456782,1.0051420269406783,6048.712046491322,4.353699315663932,0.15953721757533895,1.175023014881271,1.139758324733788,14.823738502065797,CONFIRMED
1.0,0,0,0,14.035057263505882,135.22706617748383,0.43807026699408447,4.54219455023401,705.4357395303555,2.6618556281786656,738.6312973640629,71.32901768258347,29.163856636345095,1,95.63452803045756,1.0,5825.0899545758375,4.480175870818683,-0.3727874806009919,0.890995154000408,0.8846151440320894,15.550316204307023,CONFIRMED
0.7839931475731337,0,0,0,88.10004947912178,156.259083719414,0.8732107529504688,4.797607395511901,1120.1163665807878,2.969702187416886,329.6162698553847,2.8128867601395906,53.176860236037506,3,15.91179829621013,1.9117982962101294,5182.70332948803,4.597005710355722,-0.16059562516622844,0.7521122726063793,0.8250297812583114,14.331366599077448,CONFIRMED
0.994103160123654,0,0,0,1.5766773643880903,134.82109789145048,0.8054293728594634,2.0864302241302886,112.72732497066983,1.2869516859353896,1675.1180289953459,1864.4643928017824,49.367659227231236,1,814.6663528283447,1.60687734157693,5979.618960741924,4.379434943802154,-0.1278624531684614,1.0629163577125387,0.9862063202473079,12.753056690015422,CONFIRMED
0.9813348544431374,0,0,0,12.887770700228561,139.79071803608576,0.7390902367942939,3.4784200680379103,203.94866961844943,2.0006109005008916,918.7602031290554,168.8759444932265,36.05001287242435,2,100.33485444313736,1.84841570713012,6142.425348685918,4.267880101564527,0.021221801001783197,1.2809411916146167,1.1090068449941182,12.911205571900355,CONFIRMED
0.9874021893815075,0,0,0,7.380127673528195,134.08781340145705,0.0958719632861186,2.850514568649125,417.4204665066642,1.3842313165764175,681.0628268284029,51.015511515326224,48.86368405539406,3,170.96906235526865,2.969062355268658,4799.587815249895,4.626359353290299,-0.0020561660558216545,0.69707377373594,0.7770209422761343,14.052452637784237,CONFIRMED
0.9982737870669577,0,0,0,102.92050768320088,217.7315945504089,0.013087773538968256,5.060077066019789,947.9085873104259,3.1585371076838626,416.7314461580688,7.134127015697091,17.8,1,11.087773538968255,1.0,6206.6248812228305,4.454,-0.11444100919867714,1.0248484775433597,1.0878725021646563,15.557250712663016,CONFIRMED
0.9954147722407419,0,0,0,9.564445305462554,137.57944443650393,0.745365212894296,6.418241007971057,70.95787815157547,1.8331007730684763,1147.3969166269815,409.73209561126623,27.797970563757147,1,148.31573917726746,1.0,5847.526783420641,4.024904190058277,0.3230032231217517,1.9012849910765002,1.3108392994761564,11.999146938034336,CONFIRMED
1.0,0,0,0,5.87010926940241,133.99525729259403,0.04548446847311194,3.1364362403013564,145.1497002384843,1.278806539544826,999.6021798482753,236.72366213646848,15.192588559034341,1,210.5713895993124,1.980108992413767,5392.31825612138,4.3176201633806945,0.17522615817930406,1.0825046322855112,0.8872043596965506,14.638429972266229,CONFIRMED
0.9984336353440667,0,0,0,14.603966611531757,142.23734716277366,0.9468406189751548,3.0168342401918586,774.9203359502287,3.2847787844802223,750.1945638067989,75.43393160031845,26.360207669091377,1,91.06183449493236,1.0,5999.203624128801,4.4991591163983315,-0.24176972415822062,0.9220090603220018,0.9760796905124226,15.624495469839,CONFIRMED
1.0,0,0,0,13.603439492836763,162.0689007437074,0.5956773916197468,4.582254948583311,679.7806818569504,2.9769356172127557,806.467742468851,99.79725835786807,97.856463080297,1,97.06451506229796,1.0,5793.854832842639,4.343225786183661,0.0,1.0995161535671472,0.9705967725934469,14.00359660724963,CONFIRMED
1.0,0,0,0,4.362292655507167,172.31940379136964,0.8759378370390791,4.696906885910572,572.3948281785532,2.6785170651511043,1142.5350760743017,402.9911907430022,44.27514891599626,1,272.4348587191539,1.1683369559191301,6013.565141280846,4.461881771721655,-0.21306608705293917,0.9628517065151104,0.982308641253126,15.670753521707795,CONFIRMED
0.9922221668400083,0,0,0,90.52825231311132,172.80481640280718,0.2628708142275222,7.864006389014222,732.3176673186094,3.060984639067117,436.39535094662347,8.688169377996829,19.46669989599504,1,16.012370293329656,1.2469074266675855,6091.308758893316,4.415271149573401,-0.04,1.0577412207199284,1.0596788708133544,15.325196927813423,CONFIRMED
0.9991927460745141,0,0,0,39.35404173218035,167.8260258763614,0.02219274607451414,6.815947048629584,414.258881345355,2.4335917119762365,613.1564764470849,33.52963103818587,39.9634405203021,4,31.708393719222627,2.6770984298056564,6045.749637684664,4.282708393719222,-0.15031295289416968,1.1968122282634983,1.0017809329740812,14.124620304896343,CONFIRMED
0.9105098049493456,0,0,0,68.78427498186441,159.85509733658526,0.6502752107890898,12.207590002766711,756.4833548973324,3.7505049928224596,484.64381435288243,13.03219071764412,28.782578777540216,2,22.698970353881506,1.0,5601.287628705765,4.245760335313218,-0.025216536501148967,1.2280293371439706,0.9243381279880108,15.493716458797083,CONFIRMED
1.0,0,0,0,20.315212109067126,140.9487422504715,0.22231886169168114,3.240859920350206,1941.6090300872704,2.425028106812931,366.8100705764788,4.293576127775796,30.649192702744372,4,29.178806388789795,2.826814973796419,3888.921779685557,4.716268149737965,0.15284894135281824,0.5593240042925033,0.5932234182181565,16.139412868879912,CONFIRMED
0.9872377529628334,0,0,0,13.164340264578609,161.94179536746998,0.16137687835437003,4.101151969270372,444.03550012593394,2.0914337055574985,774.3442195885925,85.11838346239469,39.769138179346974,2,100.16394510285187,1.2909862757129682,5759.4343568314625,4.418971586398436,-0.03852384280036891,0.9971227960086478,0.9520453942584173,14.218493789130449,CONFIRMED
1.0,0,0,0,10.756033610008618,166.0915739760711,0.09767438153127617,3.0303725745217958,151.6331945410354,0.930630255516312,680.3578387540664,51.3031921023887,15.19453832744679,3,128.3816502133098,1.8228290747281344,5198.255599110047,4.560873948896737,-0.14708683701087463,0.7711141453736406,0.7901533594660285,13.03194330139,CONFIRMED
1.0,0,0,0,1.7800166395869963,134.52529391477216,0.08525536338802579,1.7123876330189827,234.82604148904696,1.2061169549179613,1225.8361799453658,533.9599005106746,30.543298270492233,1,752.7032388251876,1.4925536338802579,5088.100968715745,4.548656373688515,0.14985107267760517,0.8090893563934369,0.8455063528961425,14.646262601830426,CONFIRMED
